Date,VSMO,UNAC,CNRU,VKCO,MGNT,KZOSP,WUSH,UGLD,LNZL,SELG,PRFN,CARM,RUAL,NKHP,ALRS,DIAS,TATN,RTKM,PRMD,TGKN,TRNFP,DOMRF,RAGR,GCHE,UWGN,SNGSP,FIXR,NKNC,VRSB,MBNK,MOEX,KAZTP,SNGS,TGKBP,PIKK,ROSN,EUTR,MRKU,ENPG,T,MRKV,CNTL,VSEH,SVAV,KMAZ,KZOS,ELFV,HEAD,ETLN,SMLT,SBER,GECO,GAZP,BSPB,LSNG,RENI,POSI,KROT,SIBN,KLSB,CHMK,MRKZ,APTK,HYDR,LNZLP,SFIN,RASP,BAZA,GMKN,UPRO,MSNG,AFKS,PLZL,LEAS,CNTLP,OZON,LIFE,DATA,IRKT,TTLK,SVCB,GEMC,PHOR,HNFG,HHRU,TATNP,MAGN,VTBR,BANEP,MRKP,FLOT,ABIO,DVEC,ZAYM,MTSS,OZPH,FEES,PMSB,GLRX,RBCM,MSRS,IRAO,NSVZ,BLNG,X5,NVTK,UNKL,AQUA,ROLO,OGKB,CBOM,ABRD,TRMK,SOFL,KRKNP,CHMF,NKNCP,LSRG,RTKMP,MGTSP,KLVZ,YDEX,BANE,AFLT,MVID,PMSBP,MSTT,MTLR,IVAT,AKRN,MDMG,SBERP,LENT,ASTR,RKKE,MRKC,KAZT,YAKG,TGKB,RNFT,GTRK,NLMK,BELU,FESH,SGZH,LSNGP,MRKS,LKOH,DELI,MGKL,NMTP,TGKA,MTLRP,MRKY
2021-11-02,37320.0,0.71,,1441.4,6656.0,29.73,,,11200.0,59.0,2.66,,71.19,355.0,132.0,,545.2,93.01,,0.0,1529.0,,172.02,3507.0,103.0,38.49,3.9,130.5,305.0,,173.17,409.5,33.85,0.01,1127.5,630.2,,0.19,867.5,7867.0,0.06,13.42,,230.5,118.9,99.7,0.87,3855.0,113.18,4900.4,370.7,,352.48,94.45,10.54,112.5,,432.0,503.05,12.45,5470.0,0.06,13.59,0.82,2116.0,450.0,454.85,,221.34,2.8,2.23,27.61,1409.0,,9.76,3191.5,6.29,,23.94,0.68,,1035.0,5662.0,,3855.0,494.5,65.43,264.1,1152.0,0.27,85.9,85.52,1.68,,313.35,,0.18,166.4,,3.92,1.33,4.73,196.0,13.77,2410.0,1806.0,8520.0,550.5,1.02,0.7,7.32,202.6,89.06,,16000.0,1647.4,102.44,754.8,84.5,1378.0,,5942.5,1519.5,67.64,605.1,154.8,92.9,146.67,,9588.0,877.1,331.51,,,7110.0,0.42,391.2,145.1,0.0,181.4,36.9,225.0,4090.0,26.46,10.32,173.6,0.52,7214.0,,,7.7,0.01,300.75,0.05
2021-11-03,37320.0,0.72,,1449.8,6712.0,29.19,,,11090.0,59.59,2.58,,70.67,353.5,130.59,,538.2,92.07,,0.0,1502.6,,171.44,3456.0,104.3,38.35,3.84,129.75,335.0,,173.9,401.0,33.62,0.01,1133.1,619.75,,0.18,850.0,7852.8,0.06,13.56,,226.0,118.6,98.2,0.87,3826.0,113.1,4915.0,370.13,,353.02,92.8,10.36,113.0,,438.0,490.85,12.34,5300.0,0.06,13.5,0.82,2110.0,446.4,459.15,,220.38,2.79,2.23,28.14,1406.6,,9.74,3219.0,6.2,,23.76,0.68,,1028.1,5619.0,,3826.0,487.7,65.16,264.43,1128.5,0.27,87.0,83.0,1.64,,313.6,,0.18,165.0,,3.91,1.31,4.77,195.5,13.73,2420.0,1796.6,8810.0,548.5,1.0,0.7,7.3,202.6,88.42,,15780.0,1651.0,101.86,755.2,83.85,1364.0,,6027.0,1495.0,67.92,609.0,153.4,92.8,143.7,,9300.0,858.0,335.02,,,7050.0,0.42,389.0,144.0,0.0,178.6,36.6,224.7,4095.0,25.74,10.2,177.95,0.51,7175.0,,,7.67,0.01,301.1,0.05
2021-11-05,37300.0,0.71,1271.4,1438.0,6793.5,29.04,,,10990.0,59.55,2.63,,67.9,350.5,128.4,,543.0,92.6,,0.0,1497.0,,171.56,3376.0,102.7,38.18,3.78,128.55,338.0,,172.97,396.0,33.53,0.01,1114.6,626.25,,0.19,821.0,8025.0,0.06,13.36,,225.5,117.9,98.3,0.87,3756.0,111.14,4910.2,360.21,,350.6,93.24,10.05,115.0,,441.0,498.3,12.0,5170.0,0.06,13.47,0.82,2106.0,446.2,450.55,,216.64,2.8,2.24,28.13,1449.8,,9.72,3139.5,6.21,,23.94,0.67,,1046.9,5820.0,,3756.0,489.5,63.69,264.07,1130.0,0.27,85.84,84.52,1.64,,313.2,,0.18,162.5,,3.93,1.32,4.74,195.5,13.29,2390.0,1781.8,8760.0,551.0,1.0,0.7,7.31,201.0,86.78,,15800.0,1632.2,101.48,757.0,83.85,1368.0,,6120.0,1486.0,68.42,601.0,154.8,91.8,140.02,,9800.0,845.2,327.66,,,7070.0,0.41,395.0,141.95,0.0,177.4,36.4,221.62,4055.0,25.7,10.3,186.4,0.49,7199.0,,,7.75,0.01,300.45,0.05
2021-11-08,37460.0,0.71,1228.6,1433.8,6859.5,29.02,,,10950.0,60.5,2.65,,69.17,352.0,132.4,,553.4,93.1,,0.0,1512.0,,171.42,3433.0,103.3,38.52,3.79,127.5,324.0,,172.9,403.5,34.38,0.01,1104.0,631.7,,0.19,841.0,8345.0,0.06,13.5,,227.0,121.0,97.8,0.88,3892.0,111.2,4890.0,358.39,,351.47,89.9,9.99,113.16,,450.0,502.85,11.61,5165.0,0.06,13.47,0.82,2106.0,451.6,452.7,,218.72,2.84,2.25,28.31,1485.8,,9.68,3174.0,6.21,,23.8,0.66,,1035.0,5816.0,,3892.0,497.2,64.3,261.85,1136.5,0.27,85.84,93.8,1.57,,313.55,,0.18,163.0,,3.97,1.34,4.73,195.0,13.17,2417.0,1788.8,8660.0,552.5,1.0,0.7,7.32,203.6,86.5,,15680.0,1665.8,102.7,753.6,84.05,1368.0,,6161.0,1478.0,68.8,613.2,154.6,92.6,146.43,,9870.0,879.6,325.52,,,7030.0,0.42,391.0,137.9,0.0,177.0,36.8,223.22,4128.0,27.48,10.26,183.7,0.47,7208.5,,,7.81,0.01,304.0,0.05
2021-11-09,37380.0,0.72,1107.0,1405.0,6729.5,28.51,,,10920.0,61.74,2.62,,73.44,351.5,130.68,,545.0,92.46,,0.0,1508.6,,170.3,3479.0,105.7,38.41,3.8,127.65,300.0,,172.9,397.0,33.9,0.01,1163.6,636.4,,0.18,858.0,7983.6,0.06,13.44,,239.0,119.9,98.3,0.88,4099.0,110.2,4894.0,357.44,,349.46,91.98,9.92,112.0,,439.0,492.0,11.53,5130.0,0.06,13.45,0.82,2106.0,446.6,453.8,,221.88,2.79,2.21,27.95,1480.0,,9.7,3151.0,6.12,,23.8,0.65,,1039.0,5915.0,,4099.0,492.5,64.6,257.6,1129.5,0.27,85.59,107.0,1.49,,316.05,,0.18,162.9,,4.0,1.36,4.81,194.0,13.22,2455.5,1777.2,8660.0,551.5,1.0,0.7,7.24,201.6,86.16,,15840.0,1674.6,102.74,750.4,84.35,1366.0,,5990.5,1473.5,68.6,601.4,154.2,91.9,146.24,,9742.0,868.0,326.5,,,6950.0,0.42,389.2,136.6,0.0,175.0,36.9,227.1,4224.0,28.4,10.75,186.8,0.45,7188.0,,,7.82,0.01,306.7,0.05
2021-11-10,37400.0,0.72,1134.8,1379.4,6594.0,27.0,,,11050.0,64.29,2.72,,71.66,350.0,131.09,,542.3,91.32,,0.0,1493.0,,170.96,3460.0,104.2,38.15,3.81,131.1,288.5,,170.16,400.0,33.78,0.01,1124.1,629.8,,0.18,896.0,7654.2,0.06,13.44,,249.5,125.7,97.5,0.88,4085.0,109.26,4851.4,348.65,,345.8,93.43,9.51,113.0,,437.0,501.5,11.43,5175.0,0.06,13.53,0.81,2096.0,451.0,435.0,,216.94,2.82,2.21,27.52,1511.8,,9.66,3139.0,6.15,,23.78,0.63,,1045.9,5790.0,,4085.0,487.0,63.85,250.12,1140.0,0.27,84.83,139.48,1.52,,316.2,,0.18,161.0,,4.02,1.33,4.71,195.0,12.85,2442.5,1756.2,8610.0,562.0,1.0,0.7,7.17,200.6,86.32,,15620.0,1641.0,103.76,745.0,84.3,1588.0,,5858.0,1480.5,67.84,602.3,153.8,91.95,145.78,,9692.0,868.7,318.58,,,6860.0,0.41,385.8,137.0,0.01,173.4,36.5,221.76,4215.0,28.39,10.79,187.5,0.45,7137.5,,,7.71,0.01,300.2,0.05
2021-11-11,37400.0,0.73,1090.0,1391.0,6779.0,26.49,,,11310.0,68.22,2.86,,74.42,349.0,134.03,,546.1,91.6,,0.0,1501.0,,166.1,3350.0,102.4,39.9,3.92,132.4,258.0,,171.11,390.0,40.26,0.01,1118.0,634.5,,0.18,880.0,7508.0,0.06,13.44,,237.0,123.0,97.7,0.88,4053.0,109.3,4854.0,356.24,,347.44,91.51,9.11,115.0,,437.0,501.35,11.3,5155.0,0.06,13.52,0.82,2160.0,450.0,431.0,,220.5,2.81,2.19,28.16,1578.6,,9.64,3096.0,6.05,,23.98,0.61,,1042.0,5810.0,,4053.0,490.5,64.02,256.25,1137.0,0.27,84.72,125.0,1.47,,316.45,,0.18,158.5,,3.97,1.35,4.78,194.0,12.75,2430.5,1790.0,8650.0,556.5,1.01,0.69,7.17,200.0,85.98,,16060.0,1666.0,103.2,740.4,84.15,1440.0,,5966.5,1477.0,67.08,601.3,154.4,91.25,145.06,,10240.0,853.4,324.15,,,6980.0,0.41,384.0,135.55,0.0,171.0,36.2,224.7,4015.0,27.9,10.73,181.65,0.43,7094.5,,,7.65,0.01,300.0,0.05
2021-11-12,37360.0,0.72,1106.0,1403.0,6568.5,26.12,,,11060.0,67.0,2.8,,74.01,349.0,131.29,,535.1,92.18,,0.0,1502.0,,164.68,3407.0,102.5,40.53,3.86,130.55,283.5,,169.64,401.0,46.87,0.01,1102.2,619.2,,0.18,894.5,7334.0,0.06,13.44,,232.0,122.7,98.1,0.88,4178.0,109.1,4885.0,347.59,,333.6,90.75,9.72,115.0,,432.0,500.0,11.11,4980.0,0.06,13.49,0.81,2130.0,450.0,424.7,,221.0,2.78,2.21,27.41,1597.2,,9.68,3085.0,6.15,,23.64,0.65,,1110.0,5685.0,,4178.0,482.9,63.55,251.45,1142.0,0.26,84.39,124.3,1.46,,317.75,,0.18,158.6,,3.93,1.33,4.74,193.5,12.94,2401.0,1780.2,8640.0,547.5,1.0,0.69,7.05,200.0,84.6,,16200.0,1676.4,101.0,739.2,83.75,1428.0,,5970.0,1560.0,65.98,590.3,153.8,92.25,144.3,,10332.0,849.2,316.7,,,7030.0,0.41,373.2,135.05,0.0,168.6,36.2,220.98,3820.0,27.23,10.86,180.3,0.41,6878.0,,,7.35,0.01,301.4,0.05
2021-11-15,39900.0,0.73,1096.2,1388.8,6499.5,27.88,,,11080.0,66.9,2.76,,71.7,347.5,130.89,,533.2,92.19,,0.0,1499.6,,169.82,3470.0,104.0,40.02,3.81,132.0,311.5,,171.69,407.0,43.55,0.01,1116.6,621.55,,0.18,879.5,7422.6,0.06,13.3,,234.0,122.5,96.5,0.89,4610.0,107.22,4860.0,344.39,,340.3,93.0,9.52,116.0,,438.0,515.1,11.46,5070.0,0.06,13.53,0.81,2106.0,449.2,424.55,,223.58,2.79,2.23,27.57,1575.0,,9.66,3145.0,6.13,,23.78,0.66,,1119.9,5797.0,,4610.0,480.0,62.98,259.45,1130.0,0.26,84.5,149.0,1.48,,316.8,,0.18,159.5,,3.98,1.34,4.75,196.0,12.96,2390.0,1785.0,8650.0,560.5,1.02,0.69,7.03,198.6,84.9,,16040.0,1667.4,102.12,737.6,83.5,1404.0,,5928.5,1522.5,67.68,588.1,153.8,92.1,145.68,,11048.0,854.2,315.89,,,7250.0,0.42,380.0,132.5,0.0,166.0,36.3,221.28,3980.0,27.11,10.9,180.3,0.46,6918.5,,,7.26,0.01,301.0,0.05
2021-11-16,44180.0,0.73,1102.6,1389.4,6551.0,26.98,,,11000.0,69.09,2.73,,72.44,348.0,132.25,,536.0,92.7,,0.0,1506.0,,167.42,3532.0,104.7,39.93,3.75,131.3,303.0,,169.26,400.0,45.22,0.01,1102.1,621.35,,0.18,880.5,7395.6,0.06,13.34,,229.5,120.7,96.3,0.89,4773.0,106.82,4830.0,337.91,,336.79,91.51,9.42,116.0,,434.0,519.15,11.32,5050.0,0.06,13.5,0.82,2096.0,448.6,414.5,,226.26,2.79,2.22,27.6,1577.6,,9.7,3113.0,6.03,,23.58,0.65,,1102.0,5795.0,,4773.0,483.1,61.86,255.2,1123.0,0.26,84.09,144.98,1.46,,317.5,,0.18,160.9,,3.98,1.34,4.74,194.5,12.91,2362.5,1771.8,8650.0,556.5,1.0,0.69,6.96,198.6,83.22,,16060.0,1669.4,102.3,735.2,83.6,1376.0,,5936.5,1511.0,67.1,584.7,153.0,92.35,146.5,,12608.0,853.4,310.58,,,7250.0,0.41,378.0,130.3,0.0,165.8,35.7,222.5,3855.0,26.8,10.86,181.15,0.43,6946.5,,,7.21,0.01,313.9,0.05
2021-11-17,46020.0,0.72,1106.2,1380.8,6405.0,26.13,,,11020.0,68.0,2.68,,73.16,346.0,132.25,,529.6,92.33,,0.0,1507.0,,167.24,3497.0,106.3,39.3,3.71,130.4,295.0,,168.49,392.0,44.19,0.01,1100.2,619.5,,0.18,876.0,7242.2,0.06,13.42,,231.0,120.7,96.1,0.89,4484.0,107.86,4830.0,339.89,,349.98,91.99,9.31,116.0,,441.0,525.65,11.21,5015.0,0.06,13.54,0.81,2106.0,454.6,404.7,,225.32,2.79,2.2,27.67,1578.2,,9.62,3201.5,5.93,,23.54,0.65,,1115.0,5821.0,,4484.0,476.9,62.05,257.82,1123.5,0.26,83.8,135.26,1.42,,312.5,,0.18,158.4,,4.02,1.31,4.7,196.0,12.97,2344.5,1759.8,8650.0,564.5,1.0,0.68,6.96,198.6,83.02,,16140.0,1671.4,101.0,724.8,84.1,1412.0,,5931.5,1535.5,66.92,584.0,152.8,91.85,146.0,,12750.0,852.9,311.48,,,7360.0,0.42,373.0,129.0,0.0,166.6,35.5,223.3,3892.0,27.2,10.89,183.15,0.42,6884.5,,,7.16,0.01,316.25,0.05
2021-11-18,45500.0,0.73,1098.2,1385.0,5945.5,24.59,,,11040.0,66.5,2.6,,71.81,346.0,134.5,,519.9,93.45,,0.0,1504.0,,165.62,3345.0,103.0,38.99,3.65,128.0,287.5,,165.35,384.0,41.3,0.01,1101.2,614.1,,0.19,845.5,7382.0,0.06,13.3,,233.0,119.6,97.9,0.87,4546.0,107.02,4724.0,336.93,,345.56,89.5,9.27,114.18,,435.0,518.85,11.04,4960.0,0.06,13.4,0.81,2096.0,463.6,390.6,,222.92,2.79,2.2,27.87,1580.4,,9.54,3471.0,5.98,,23.38,0.63,,1123.0,5798.0,,4546.0,467.1,65.27,262.75,1116.0,0.26,84.02,132.04,1.33,,312.8,,0.18,157.7,,3.98,1.32,4.6,194.0,12.85,2291.0,1714.8,8670.0,561.5,0.99,0.69,6.94,197.6,83.0,,16000.0,1695.0,100.66,725.6,83.9,1364.0,,5994.0,1500.0,67.14,584.0,152.6,91.25,129.0,,11972.0,845.8,309.1,,,7210.0,0.43,365.2,125.4,0.0,162.2,35.5,224.68,3800.0,25.73,10.91,181.2,0.41,6840.0,,,7.15,0.01,297.8,0.05
2021-11-19,46060.0,0.73,1095.2,1325.8,6014.0,24.4,,,11010.0,63.0,2.54,,70.19,342.5,130.43,,500.3,91.64,,0.0,1495.6,,162.06,3246.0,101.2,39.05,3.69,121.75,276.5,,161.8,381.0,41.25,0.01,1100.9,590.5,,0.18,813.5,7094.4,0.06,13.3,,230.0,117.6,97.1,0.86,4539.0,106.52,4730.0,327.56,,337.62,89.3,9.2,119.0,,426.0,501.1,10.9,4710.0,0.06,13.35,0.81,2070.0,480.8,381.25,,221.4,2.74,2.19,27.0,1579.8,,9.5,3365.5,5.8,,23.02,0.61,,1105.6,5746.0,,4539.0,455.3,64.12,252.47,1093.0,0.26,83.78,133.16,1.28,,310.1,,0.18,157.8,,3.96,1.31,4.49,194.0,12.74,2249.0,1624.0,8680.0,557.0,1.0,0.68,6.83,197.0,81.52,,15780.0,1673.8,98.04,734.0,83.75,1364.0,,5969.0,1491.0,66.04,568.8,152.0,91.5,119.21,,12104.0,830.0,302.0,,,7090.0,0.41,344.8,125.45,0.0,156.0,35.1,222.56,3712.0,26.09,10.58,179.95,0.4,6709.0,,,7.17,0.01,288.9,0.05
2021-11-22,43740.0,0.69,1095.6,1280.0,5789.5,23.42,,,10600.0,61.5,2.44,,67.62,341.0,124.78,,489.0,90.01,,0.0,1485.6,,158.56,3060.0,94.0,38.7,3.68,119.05,280.0,,154.35,367.0,39.74,0.01,1107.7,581.0,,0.18,789.5,6615.8,0.05,13.12,,218.0,112.6,93.1,0.85,4230.0,102.06,4741.0,309.15,,319.2,86.56,8.94,113.52,,421.0,491.5,10.67,4490.0,0.06,13.34,0.81,1996.0,487.2,371.0,,218.5,2.72,2.18,25.82,1490.4,,9.32,3179.5,5.63,,22.8,0.58,,1124.0,5539.0,,4230.0,449.8,62.44,242.03,1039.0,0.25,82.81,133.12,1.21,,305.2,,0.17,156.0,,3.85,1.27,4.38,190.0,11.99,2205.5,1575.8,8350.0,551.5,0.99,0.66,6.64,196.0,77.54,,15500.0,1663.6,94.84,716.0,81.95,1342.0,,5450.0,1445.0,65.2,566.0,149.4,89.2,116.4,,11800.0,810.5,288.7,,,7040.0,0.4,335.0,121.9,0.0,153.0,34.6,219.2,3500.0,26.01,10.05,174.5,0.38,6575.5,,,6.99,0.01,269.75,0.05
2021-11-23,45940.0,0.72,1115.8,1295.0,5917.0,24.32,,,10570.0,60.01,2.47,,71.47,339.5,131.0,,497.5,88.52,,0.0,1473.0,,163.12,3144.0,96.1,38.3,3.57,120.1,272.0,,159.45,381.5,39.79,0.01,1080.9,601.95,,0.18,824.5,7048.0,0.05,13.14,,220.0,116.5,95.4,0.84,4192.0,103.48,4630.0,326.84,,341.77,87.71,9.32,114.32,,445.0,509.5,10.67,5465.0,0.06,13.4,0.8,1976.0,487.4,422.1,,224.0,2.73,2.21,26.41,1475.2,,9.38,3098.5,5.68,,22.7,0.61,,1137.0,5732.0,,4192.0,454.7,63.13,249.38,1040.0,0.25,83.0,127.0,1.19,,307.45,,0.18,159.6,,3.91,1.29,4.42,192.5,12.04,2195.0,1665.2,8290.0,528.0,0.99,0.64,6.73,197.0,79.24,,15720.0,1667.8,101.46,737.0,81.35,1356.0,,5571.0,1456.5,64.72,551.8,151.0,89.15,122.0,,12220.0,800.0,303.95,,,7040.0,0.42,358.0,120.0,0.0,156.8,34.9,222.8,3732.0,26.21,10.1,172.05,0.41,6829.5,,,7.11,0.01,277.8,0.05
2021-11-24,45400.0,0.73,1125.8,1290.2,5875.0,24.8,,,10700.0,60.97,2.49,,71.9,337.0,127.0,,498.4,87.03,,0.0,1452.0,,162.52,3245.0,99.1,38.48,3.51,121.2,268.0,,154.25,377.5,41.06,0.01,1102.1,597.3,,0.18,829.0,6888.0,0.06,13.12,,219.0,116.1,98.3,0.85,4126.0,103.3,4687.4,321.22,,338.3,90.65,9.25,111.5,,436.0,505.45,10.68,5110.0,0.06,13.4,0.8,2040.0,488.8,417.4,,221.82,2.76,2.19,26.12,1428.0,,9.46,3055.5,5.6,,22.96,0.61,,1170.0,5840.0,,4126.0,456.4,62.43,246.75,1042.5,0.25,82.75,129.04,1.21,,305.5,,0.17,160.9,,3.91,1.3,4.56,191.5,12.43,2176.0,1668.0,8360.0,536.5,0.98,0.65,6.75,204.0,79.0,,15540.0,1655.2,100.0,738.4,80.4,1348.0,,5542.0,1460.5,64.22,563.4,151.0,88.75,123.53,,12950.0,828.0,298.89,,,7120.0,0.41,370.0,117.9,0.0,158.0,34.5,222.68,3716.0,27.39,10.29,173.4,0.41,6814.5,,,7.14,0.01,278.6,0.05
2021-11-25,46080.0,0.72,1103.0,1279.0,6056.0,25.4,,,10580.0,62.2,2.46,,72.88,335.5,125.25,,489.6,86.95,,0.0,1461.0,,162.8,3129.0,92.1,38.32,3.61,122.75,273.5,,156.33,392.0,40.37,0.01,1115.5,590.9,,0.19,843.5,7262.0,0.06,13.16,,221.5,114.8,98.3,0.86,4198.0,104.6,4704.8,317.29,,337.55,89.66,9.67,113.36,,434.0,503.95,12.17,5015.0,0.06,13.34,0.79,2060.0,498.0,414.0,,221.28,2.77,2.19,26.17,1437.2,,9.42,3077.0,5.66,,22.84,0.6,,1195.0,5820.0,,4198.0,451.4,62.86,243.95,1056.5,0.25,82.5,131.36,1.69,,306.05,,0.17,160.0,,3.95,1.3,4.54,191.5,12.32,2180.0,1632.0,8400.0,538.5,0.98,0.64,6.68,202.0,85.2,,15780.0,1656.2,100.56,746.2,80.9,1374.0,,5553.0,1489.5,64.7,561.9,151.8,89.0,118.1,,13164.0,827.7,296.2,,,7050.0,0.42,392.8,116.9,0.0,157.8,34.7,223.3,3655.0,27.54,10.45,172.25,0.42,6661.5,,,7.11,0.01,275.8,0.05
2021-11-26,45620.0,0.7,1114.0,1206.8,5775.5,24.2,,,10680.0,63.66,2.37,,69.2,333.0,120.58,,461.3,85.3,,0.0,1447.6,,157.92,3031.0,81.5,37.97,3.52,119.0,266.5,,150.05,397.0,38.23,0.01,1082.2,555.15,,0.18,810.0,6811.0,0.05,13.06,,212.5,110.4,96.3,0.84,3955.0,100.62,4704.4,304.42,,326.0,86.05,9.09,106.2,,429.0,491.9,11.1,4770.0,0.05,13.38,0.76,1990.0,500.2,393.2,,215.6,2.73,2.14,25.2,1419.4,,9.14,3028.5,5.54,,22.42,0.6,,1198.0,5630.0,,3955.0,428.5,61.16,232.9,1017.0,0.25,81.52,127.96,1.48,,299.05,,0.17,159.5,,3.81,1.26,4.3,190.0,11.98,2088.0,1611.2,8260.0,521.0,0.96,0.61,6.6,198.0,80.0,,15520.0,1592.4,97.9,733.0,79.65,1340.0,,5380.0,1413.5,60.98,549.6,149.0,88.25,112.0,,12804.0,825.4,286.0,,,6840.0,0.4,383.4,115.9,0.0,152.4,33.3,217.34,3491.0,26.47,10.1,169.1,0.39,6374.0,,,6.97,0.01,253.75,0.05
2021-11-29,44800.0,0.7,1124.0,1244.8,5898.5,23.93,,,10440.0,60.68,2.38,,71.8,330.5,124.99,,470.6,86.15,,0.0,1429.6,,157.78,3025.0,81.3,37.85,3.6,112.4,266.5,,152.07,393.0,38.59,0.01,1086.9,573.25,,0.18,833.0,6938.2,0.05,13.0,,211.0,110.8,96.8,0.85,3996.0,99.48,4775.0,316.57,,339.2,88.26,9.05,109.96,,428.0,500.25,11.06,4840.0,0.05,13.51,0.76,1936.0,510.0,404.6,,216.86,2.73,2.15,25.15,1397.8,,9.18,3041.0,5.55,,21.98,0.61,,1275.0,5647.0,,3996.0,438.4,61.2,236.88,1033.5,0.25,81.94,125.6,1.48,,296.5,,0.17,158.8,,3.8,1.27,4.35,191.0,12.06,2060.0,1633.6,8220.0,519.0,0.96,0.6,6.74,198.0,79.56,,15580.0,1621.2,100.12,741.0,78.75,1332.0,,5407.0,1400.0,61.1,558.0,149.2,88.95,113.42,,13130.0,826.5,294.95,,,6890.0,0.4,386.4,119.0,0.0,153.6,33.7,220.1,3554.0,26.7,10.63,171.3,0.39,6616.0,,,7.01,0.01,262.8,0.05
2021-11-30,44000.0,0.68,1183.4,1247.0,5733.0,23.6,,,10460.0,61.7,2.32,,67.81,329.0,128.44,,473.3,84.8,,0.0,1418.6,,161.88,2960.0,77.5,37.52,3.64,116.35,260.5,,151.15,384.0,36.42,0.01,1081.9,566.1,,0.18,840.5,7114.0,0.05,12.94,,206.0,108.7,99.0,0.84,4113.0,100.3,4740.0,315.0,,334.24,86.47,8.81,112.12,,429.0,498.0,10.77,4980.0,0.05,13.92,0.74,1950.0,510.0,392.3,,215.38,2.73,2.13,25.1,1417.0,,9.0,2993.5,5.47,,21.7,0.6,,1184.9,5670.0,,4113.0,439.3,59.66,235.97,1021.0,0.25,80.24,120.9,1.43,,293.75,,0.17,161.0,,3.89,1.25,4.29,191.0,11.83,2073.0,1627.6,8210.0,526.0,0.94,0.6,6.73,199.0,75.5,,15700.0,1564.6,98.26,745.0,78.35,1330.0,,5359.5,1373.0,60.32,552.5,150.0,89.05,109.18,,13000.0,831.7,291.82,,,6820.0,0.4,378.2,114.95,0.0,152.8,32.6,217.08,3408.0,26.25,10.6,171.25,0.39,6513.0,,,7.24,0.01,259.9,0.05
2021-12-01,44260.0,0.68,1196.8,1264.8,5768.0,23.8,,,10370.0,62.18,2.41,,68.38,327.5,128.83,,477.9,86.32,,0.0,1432.0,,164.94,2980.0,78.5,37.72,3.71,115.85,250.0,,157.21,389.0,37.02,0.01,1083.9,569.95,,0.19,882.0,7358.0,0.05,13.06,,216.0,108.0,97.7,0.86,4189.0,102.88,4903.0,324.4,,345.21,88.15,8.79,113.0,,430.0,515.0,10.81,4930.0,0.05,13.9,0.75,1970.0,517.8,406.05,,219.52,2.83,2.13,25.03,1396.0,,9.06,3012.0,5.95,,21.78,0.61,,1100.0,5513.0,,4189.0,440.0,60.2,237.9,1033.0,0.25,82.1,121.92,1.34,,296.45,,0.17,159.3,,3.92,1.27,4.39,190.0,11.85,2116.0,1678.8,8210.0,530.5,0.95,0.61,6.8,197.0,77.4,,15700.0,1563.0,99.0,745.6,79.6,1336.0,,5331.0,1408.5,62.0,559.9,146.8,89.55,113.17,,12540.0,841.2,296.3,,,6850.0,0.41,377.6,116.0,0.0,160.4,32.8,216.22,3586.0,26.4,10.75,170.05,0.39,6576.5,,,7.21,0.01,279.9,0.05
2021-12-02,45000.0,0.66,1210.0,1348.2,5789.0,23.99,,,10130.0,62.0,2.42,,68.92,323.5,130.13,,503.6,87.35,,0.0,1437.6,,162.6,3007.0,81.2,38.12,3.66,115.75,240.0,,161.0,381.0,39.11,0.01,1080.8,582.0,,0.18,872.5,7222.0,0.05,13.16,,212.5,107.4,96.7,0.85,4084.0,101.8,5367.8,326.8,,350.3,87.46,8.61,112.02,,425.0,518.25,10.68,5055.0,0.05,13.55,0.76,1936.0,510.0,400.7,,221.1,2.8,2.09,25.02,1377.6,,9.06,2888.5,5.95,,21.66,0.58,,1145.7,5574.0,,4084.0,460.9,62.48,244.65,1028.0,0.25,81.39,117.5,1.36,,297.85,,0.17,158.6,,3.88,1.27,4.49,188.5,11.9,2131.0,1721.8,8160.0,518.0,0.92,0.6,6.74,196.0,75.76,,15740.0,1587.4,98.82,745.6,80.1,1350.0,,5255.0,1411.0,62.84,564.0,146.8,89.3,112.22,,12444.0,838.9,297.87,,,6790.0,0.41,372.8,117.7,0.0,158.6,32.4,218.34,3669.0,26.51,10.67,170.0,0.38,6732.0,,,7.26,0.01,270.5,0.05
